Review	Original	Predicted	NIST	BLEU	METEOR
como posso avaliar algo que não recebi , espero que até  .  que é a data limite para entrega seja cumprida	não recebi	não recebi	1.0	0.316227766016838	0.9375
produto não atendeu a minha expectativa xícaras pequenas	não atendeu a munha necessidade	produto não	0.033688423633228826	0.03336574130316504	0.10638297872340426
produto chegou no dia seguinte . ótimo atendimento !	ar condicionado	ótimo produto	0.0	0	0.0
o produto é bom mas , poderia melhorar em dois aspecto , muito lento fica travando e o som é muito baixo , mas no geral ele é bom !	o produto é bom !	goste do	0.0	0	0.0
gostei muito dos livros , a entrega chegou antes da data prevista e os livros chegaram em perfeito estado .	ótimo	goste muito	0.0	0	0.0
ótimo produto , atende as necessidades do dis a dia .	gostei muito do produto e recomendo	ótimo produto	0.007969428105624642	0.020237345084409754	0.08928571428571427
demorou chegar mais valeu a pena . muito bom o produro .	ótimo	muito bom	0.0	0	0.0
muito bom . entrega rapida e veio todos os itens na caixa . recomendo .	recomendado	muito bom	0.0	0	0.0
excelente produto funciona super bem ale da beleza que da para cozinha recomendo .	excelente	excelente produto	0.0	0.1495348781221221	0.45454545454545453
a entrega foi super rápida , chegou  dias antes do prazo informado . comprei para substituir um antigo e gostei muito . usei na perna e foi quase indolor . fiz as axilas e a dor foi suportável ao contrário do meu antigo em que eu não aguentava e recorria as lâminas . super recomendo .	produto muito bom .				
adoramos a cafeteira . é prática e na medida certa para duas pessoas e um cafezinho .	linda , prática e muito útil !	cafeteira	0.0	0	0.0
produto com bom acabamento , de conformidade com o anúncio .	otimo produto	bom produto	0.5	0.1495348781221221	0.25
livro de facil entendimento com informações importantes para a introdução alimentar . receitas simples e faceis . muito bom .	excelente livro	muito bom	0.0	0	0.0
chegou certinho , embalado e certinho ! recomendo . chegou certinho , embalado e certinho ! recomendo .	excelente	muito bom	0.0	0	0.0
cumpre o prometido , eu aparelho já caiu aoenos três vezes e não tive problemas com aparelho nem capa , ela inclusive tem nas costas uma perninha que levanta peitinho usar o aparelho em cima da mesa pra assistir algo sem ter de segurar ou apoiar em outro objeto .	protege bem e tem perninha pra usar sem segurar	muito bom	0.0	0	0.0
fiquei decepcionada ao receber o produto pois venho incompleta , faltando o livro de matemática . entrei em contato com a loja americanas várias vezes e não obtive o retorno . não indicaria .	a coleção em si é muito boa .	falta de livro	0.0	0	0.0
super confortável e com os ajustes de altura no encosto para o braço , ela se torna uma cadeira excelente , levando em consideração o custo/beneficio	ótimo produto	cadeira excelente	0.0	0	0.0
entrega muito rápida e produto de qualidade rápido e confiável	excelente produto	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
comprei de presente para meu marido . ele adorou . ótima câmera , design moderno ! ele apenas achou muito grande mas já está acostumando !	dentro do que esperávamos	ótimo produto	0.0	0	0.0
o produto é realmente bonito e bem acabado . montei sozinha e achei um pouco difícil , mas nada de absurdo .	bonito mas montagem não tão simples	produto muito	0.0	0	0.0
comprei o meu dia  de dezembro a bateria veio totalmente cheia desde então escuto por dia uma hora de música e ainda não teve necessidade de carregar a primeira vez .	bateria excelente	bateria	0.1319049988210938	0.06541924356118012	0.2631578947368421
produto com copo resistente a impacto e com motor potente .	indico	produto de	0.0	0	0.0
vendedor não tem respeito com consumidor comprei o produto não presta estou a  meses tentando devolver e nada	produto é péssimo estou tentando devolver já tem  meses	não goste	0.0	0	0.0
poderia ter uma bateria melhor . levando em consideração que meu último aparelho era um moto e com de bateria .	atendeu as minhas espectativas .	bateria	0.0	0	0.0
site mentiroso fraudulento , cuidado galera . esse preço não condiz com o mercado	tudo mentira	não compre	0.0	0	0.0
satisfeita com produtos . correspondeu minhas espectativas . amei produto muito bonito designer perfeito . medidas perfeitas	satisfeita com produtos	excelente produto	0.0	0	0.17241379310344826
o produto não chegou no prazo . vou entrar com uma ação judicial .	não chegou no prazo .	não recebi	0.033688423633228826	0.03336574130316504	0.10638297872340426
competente no que se cumpre a prestar . brilho bastante satisfatório mesmo em ambientes claros , como meu . imagem continua viva e forte . por esse preço , é o melhor do mercado .	excelente ! bom custo-benefício .	excelente produto	0.033688423633228826	0.03336574130316504	0.10638297872340426
recomendo , lg em televisores tá dando de dez , e contando que as americanas está de parabéns entrega muito rápida .	ótimo produto	ótimo produto	1.0	0.316227766016838	0.9375
estou utilizando o produto . até o momento estou satisfeita , eis que o alimento preparado fica no ponto certo . o relógio do forno nos auxilia muito para monitorar a comida .	gostei do produto .	goste muito	0.0	0	0.0
melhor celular , além de ter um armazenamento incrível .	otimo	melhor celular	0.0	0	0.0
ótimo , chegou antes do prazo e atendeu minhas expectativas	gostei muito do produto !	ótimo	0.0	0	0.0
estou encantada com tanta eficiência . amei e chegou  dias antes do prazo . valeu apena . só o frete que foi caro rsrsrs . mais estou . muito satisfeita . obrigada é sempre bom comprar nas americanas	pequeno valente	amei	0.0	0	0.0
pratico , não ocupa espaço e atendeu as minhas necessidades domésticas .	muito satisfeito	goste muito	0.5	0.1495348781221221	0.25
nao vem as cadeiras ? se nao ! deve ser descrito na descricao para nao enganar o consumidor	falta informacao	nao vem	0.0	0	0.0
o teclado no uso é bom , mas com  semana parou de funciobar .	produto bom no uso mas parou de funcionar .	péss	0.0	0	0.0
só não ganha excelente por o potenciômetro ser um pouco duro de movimentar , mas o som é excelente !	caixa otima .	goste muito	0.0	0	0.0
gostei muito deste produto . ótimo recomendo a todos que quera adquirir produtos pela a internet , a entrega foi rápida . parabéns lojas americanas	smart tv led	excelente	0.0	0	0.0
veio com o toca cd com defeito , disseram que fariam a troca , vai fazer um mes e até agora nada .	veio com defeito	veio com defe	1.0566416671474375	0.24028114141347542	0.625
incrivel melhor console de todos os tempos otimo aparelho multimidia	exelente	top	0.0	0	0.0
o produto chegou no prazo certo , sem atrasos , funcionando corretamente e com qualidade .	ótimo produto	goste muito	0.0	0	0.0
eu não recebi o meu produto ! e vocês ainda tem coragem de mandar eu avaliar e perguntam se eu gostei do produto que eu recebi ? nunca mais compro nada desta loja ! estou esperando resposta do atendimento de vocês a dias e nada de encontrarem em contato comigo . muito descaso . perdeu uma cliente .	nunca mais comprarei nesta loja	não	0.0	0	0.0
o produto e muito bom eu recomendo , e chegou antes do tempo que tinham prometido por isso pode compra com tranquilidade .	celular	muito bom	0.0	0	0.0
produto não funciona é difícil devolução , não tem força nem pra cortar pelo de um filhotinho	não funciona	não funciona	1.0	0.316227766016838	0.9375
bom produto , recomendo o vendedor ! apenas não foi enviado a nota fiscal do produto e estou no aguardo , obrigada !	avaliação	goste do	0.0	0	0.0
muito fácil e prático para usar . tem várias opções de bebidas .	muito bom	muito bom	1.0	0.316227766016838	0.9375
assento muito pequeno . parece de crianças ! esperava coisa muito melhor .	assento pequeno	assento muito	0.5	0.1495348781221221	0.25
é um protetor solar bom protege bem , eu gostei bastante ,	muito bom	protetor solar	0.0	0	0.0
prazo de entrega , antes do previsto bem embalado atendeu bem o que queria preço muito bom	exelente	goste muito	0.0	0	0.0
recomendo a todos os estudantes de patologia geral é um livro que oferece um ótimo entendimento !	produto muito bom !	ótimo livro	0.0	0	0.0
não recebi ainda o produto , estou dormindo com um colchao no chão	não recebi	não recebi	1.0	0.316227766016838	0.9375
não recebi o produto , aguardo reembolso , porem como é americanas vou dar uma chance no futuro .	não recebi	não recebi	1.0	0.316227766016838	0.9375
custo/beneficio muito bom . entrega rápida . chegou em perfeito estado .	ótimo	muito bom	0.0	0	0.0
não cumpre a função dele especificado . é horrível , péssima compra	péssimo	péss	0.0	0	0.0
muito boa a prancha hoje testarei o produto , entrega no prazo obg .	ótimo	goste muito	0.0	0	0.0
meu filhinho adorou a cadeirinha , ajuda muito e é muito confortavel	gostei muito do produto	muito bom	0.1319049988210938	0.05501080739920602	0.13157894736842105
design lindo . qualidade da imagem maravilhosa . pena que não vem o controle smart tv magic . a lg podia pensar sobre isso , pois o produto é ótimo , mas ficaria excelente com o controle magic .	muito bom o produto .	ótimo produto	0.033688423633228826	0.03336574130316504	0.10638297872340426
recomendo a compra deste produto , entrega perfeita em bom estado .	bom	goste muito	0.0	0	0.0
excelente parceria com a loja clovis , entrega antes do prazo , produto de muita qualidade	gostei muito do produto	excelente	0.0	0	0.0
excelente pelas velocidades , acabamento e para a limpeza .	prático e muito util .	excelente	0.0	0	0.0
o carro em si é bom , mais a proteção do fechamento ao volante é muito fraca a criança tira com facilidade e pode cair , acho que deveria ter uma trava mais resistente .	carro banjipe bandeirantes	bom	0.0	0	0.0
já usei umas  vezes e meu cabelo apesar de ser “ natural” é um cabelo muito fino , por isso esse produto foi ótimo , ele reduziu muito o volume do meu cabelo e deixou mais brilhoso e não danificou as pontas . além de ter alisado , porém deixou um aspecto mais natural . eu gostei .	alisa mas principalmente deixa saudável	produto ótimo	0.0	0	0.0
bateria descarrega com  de carga ainda . foi devolvida .	produto com defeito	bateria descar	0.0	0	0.0
eu amei este faqueiro , muito lindo e com a qualidade tramontina .	gostei muito ! lindo e resistente !	faqueiro	0.0	0	0.0
ótimo produto custo e benefício surpreendeu minhas espectativas	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
não funciona e o manual é em inglês ! joguei dinheiro fora ! não recomendo !	manual em inglês	péss	0.0	0	0.0
prazo de entrega venceu e o produto não chegou , além de não terem atualizado as informações sobre envio , ou seja não sei se vai chegar ou quando e preciso dele para realizar atendimentos .	atraso na entrega	não recebi	0.0	0	0.0
sem avaliação negativa , só tomar cuidado que possui peças muito pequenas , dependendo da idade da criança , não é recomendado .	qualidade do produto foi conforme o esperado	produto bom	0.001877468787183873	0.012274570264879268	0.07692307692307691
aparelho conforme descrito e entregue conforme combinado .	sansumg j mini	ótimo produto	0.0	0	0.0
excelente desempenho e custo benefício , fácil e prática de usar	bom custo benefício	excelente produto	0.0	0	0.0
no anúncio está escrito  peças , mas nas informações sobre o produto tem apenas a descrição de  peças . afinal são  ou  peças ?	dúvida	informações	0.0	0	0.0
produto otima qualidade e custo beneficio americanas sempre cumpre com o combinado	excente recomendo	otimo produto	0.0	0	0.0
é um diferencial quanto à qualidade na iluminação noturna . não ofusca os motoristas .	ótima escolha para iluminação automotiva .	produto de	0.0	0	0.0
infelismente a entrega esta fora do prazo e eu como cliente fico no prejuizo . o q é oferecido como recompensa pelo atraso ? infelismente nada . nem o codigo de rastriamento funciona . triste pela falta de compromisso e respeito ao cliente .	eu nao recebi meu produto .	entrega atras	0.0	0	0.0
o produto só tem beleza . o mesmo veio com as furações para encaixe de um dos braços e do acento errados . infelizmente , por ter urgência do produto tive que dá um jeito e ficar com o produto desta forma mesmo , pois não daria tempo de solicitar e troca e recebe-lo em tempo hábil .	não gostei muito do produto !				
bom produto , bonito , porém necessita de cuidado na hora da instalação , não se encontra o porta grelha , necessitando uma adaptação ou aplicação sem o mesmo , mas o produto é o anunciado .	bom produto	bom produto	1.0	0.316227766016838	0.9375
ainda não recebi o produto , como posso avaliar ? .	ainda não recebi o produto	não recebi	0.06737684726645765	0.07055995207471726	0.39893617021276595
